p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.288506701496208e-29,1.3800624144808222,0.89,0.367,2.367115661318684e-25,6,ELAVL3
1.5609138162624674e-29,1.0059920132446412,0.521,0.11,2.8675547718557788e-25,6,RFFL
2.0547599517290737e-29,1.4460621325835663,0.781,0.282,3.7747995073214815e-25,6,DIP2B
3.766699790200174e-29,1.2411381355874873,1,0.876,6.91980418457674e-25,6,QKI
4.425427647346317e-29,1.2168602713424865,0.726,0.222,8.129953130939919e-25,6,PPP2R2B
1.2116177484186075e-28,1.1027852211382112,0.616,0.169,2.225862965619824e-24,6,LGALS3BP
1.3763406249873582e-28,1.4306294486085762,0.945,0.499,2.528475362164276e-24,6,BIN1
1.6571646803114745e-28,1.3434100465831085,0.726,0.243,3.04437723420021e-24,6,SIK3
1.8676248088786688e-28,1.4927689271240423,1,0.796,3.4310135363910025e-24,6,TUBA1A
5.073391202680487e-28,1.392577139381785,0.877,0.457,9.320326978444323e-24,6,AMD1
5.120668873697522e-28,1.270946249622009,0.726,0.251,9.407180787869717e-24,6,KLF13
6.2693269560375455e-28,1.0722025935914794,0.63,0.18,1.1517380550936575e-23,6,MAP7D1
7.158877747475156e-28,1.2007021490145884,0.685,0.193,1.3151574309886609e-23,6,HEPACAM
1.0011473306084605e-27,1.3650328081790026,0.726,0.245,1.8392077610608028e-23,6,PSD3
1.1981046811846728e-27,1.2904364211043737,0.767,0.274,2.2010381098043624e-23,6,MYO6
1.6129489927449663e-27,1.0773663895519179,0.562,0.132,2.963148594571778e-23,6,PSRC1
3.290787277034353e-27,1.3498035043483445,0.781,0.301,6.045505306639809e-23,6,BACE1
4.0552608473912796e-27,1.2924383434632372,0.959,0.85,7.44991970274252e-23,6,PEBP1
6.027479669172348e-27,1.095426275782242,0.616,0.171,1.1073082900236522e-22,6,MIGA1
4.925649607992476e-26,1.1808085858502424,0.808,0.32,9.048910894842977e-22,6,SPTLC2
9.454160429921733e-26,1.1541092289373993,0.699,0.234,1.7368238125809218e-21,6,TOB2
1.871827743415663e-25,1.468696840932521,0.808,0.37,3.4387347474289146e-21,6,CDKN1C
3.0637848400817084e-25,1.032234496231254,0.767,0.291,5.628479129714106e-21,6,TJP1
6.074316207522103e-25,1.1506856051413121,0.767,0.322,1.1159126304838855e-20,6,CTNNA1
6.893332679759864e-25,1.3655592920218278,0.945,0.63,1.2663741465986846e-20,6,GPM6B
8.52720273528961e-25,1.1982625406410339,0.849,0.362,1.5665324145000544e-20,6,ARFGEF3
1.3702186323514793e-24,1.057800136563634,0.712,0.266,2.5172286494929027e-20,6,CDK19
1.6136034430520212e-24,1.4523892678030714,0.918,0.627,2.964350885230868e-20,6,C4orf48
1.7867662848818103e-24,1.1439276567752343,0.658,0.221,3.2824683419563736e-20,6,GAB1
2.554641255119515e-24,1.2869121998183053,0.863,0.361,4.693131449780061e-20,6,PRDX1
6.2368561735649255e-24,1.0529744735015092,0.63,0.192,1.1457728476456125e-19,6,MICAL3
6.454500676267478e-24,1.430200406346399,0.959,0.901,1.1857563192370984e-19,6,UBB
6.837909063406495e-24,1.2861220925591852,0.849,0.478,1.256192274038407e-19,6,PRNP
7.687934026900314e-24,1.3563523990652675,0.877,0.466,1.4123503600818565e-19,6,SIRT2
1.270210320771501e-23,1.0429372232121497,0.644,0.213,2.3335033802893243e-19,6,ABHD17B
1.8174405039567814e-23,1.2076053032723717,0.808,0.388,3.338819949819003e-19,6,GOLGA7
1.8221899633118032e-23,1.276932494222659,0.877,0.526,3.347545181600114e-19,6,LAMP1
2.6569742715578656e-23,1.2288336349323563,0.808,0.329,4.881127434278955e-19,6,ADD3
3.352740099426637e-23,1.100167589093085,0.767,0.291,6.159318836656674e-19,6,PROX1
3.5122357006881804e-23,1.0988189218710476,0.671,0.24,6.452328205734256e-19,6,ACTN4
3.932341738827866e-23,1.1634015554855675,0.767,0.299,7.224105008400672e-19,6,PHLDB1
4.24763587598717e-23,1.0225158947591386,0.836,0.332,7.80333186777603e-19,6,BCAS1
5.71726386251358e-23,1.1666230859319504,0.973,0.675,1.0503185441823697e-18,6,DST
1.0784699248279198e-22,1.019938242455169,0.63,0.208,1.9812570989013716e-18,6,NPC1
1.1966138374280404e-22,1.0427081563440608,0.63,0.202,2.198299280739053e-18,6,YPEL2
1.3647279397298058e-22,1.6665246218013798,0.781,0.336,2.5071416980776262e-18,6,MT3
2.892250243644286e-22,1.3910751700466297,0.822,0.479,5.3133529225989174e-18,6,TBCB
3.5109649937284196e-22,1.0396039356840598,0.671,0.231,6.44999378997848e-18,6,FAIM2
4.322149472479049e-22,1.0735591766894907,0.616,0.204,7.940220795891261e-18,6,RYBP
4.641300469638822e-22,1.1213282902135226,0.74,0.283,8.526533092773479e-18,6,NCOA7
6.788291991930154e-22,1.1731817477466973,0.918,0.53,1.2470771218374886e-17,6,SYT11
6.982045436280354e-22,1.2410806894343254,0.822,0.431,1.2826715670990639e-17,6,C1orf122
8.311567364250153e-22,1.260381572163349,0.89,0.48,1.5269180404863954e-17,6,CLASP2
1.2536161569400814e-21,1.0804441182765911,0.836,0.421,2.3030182419146237e-17,6,FSCN1
1.3330303464649143e-21,1.159221491813122,0.767,0.335,2.448910049490694e-17,6,ERBIN
1.4972316615529726e-21,1.2478283174412692,0.849,0.489,2.7505642854389658e-17,6,PPA1
2.237166612810815e-21,1.14231051259237,0.822,0.347,4.109898784394748e-17,6,SILC1
2.7236612121676707e-21,1.2032167589329654,0.932,0.603,5.0036380128732276e-17,6,APP
2.7257526426555615e-21,1.2341957161588972,0.904,0.687,5.007480179822532e-17,6,FIS1
3.22225019399112e-21,1.0409191425734063,0.644,0.219,5.919595831381087e-17,6,UBE2Z
3.7999096438505146e-21,1.0662522797793699,1,0.479,6.98081400671778e-17,6,NEAT1
1.1355528839984171e-20,1.1560484961895945,0.904,0.63,2.086124203193492e-16,6,RDX
2.303249585654484e-20,1.146279018925118,0.932,0.665,4.2312998138058526e-16,6,SCARB2
2.3400751344657945e-20,1.1098514761780556,0.795,0.354,4.298952029527111e-16,6,DNM3
3.685636649918482e-20,1.2669065922143818,0.699,0.298,6.770883089565243e-16,6,MID1IP1
6.826937030118701e-20,1.0854826452048902,0.726,0.305,1.2541766018031067e-15,6,FAR1
7.628626856278439e-20,1.152939587722393,0.808,0.441,1.401455039766912e-15,6,PRKACB
7.951177885735435e-20,1.1672812545491702,0.932,0.675,1.4607108893884567e-15,6,ZEB2
1.2860604891028865e-19,1.0018655021635263,0.877,0.52,2.3626217245309127e-15,6,RGCC
1.540025235073678e-19,1.1619994525116943,0.849,0.487,2.8291803593538538e-15,6,BBX
1.7125148792469814e-19,1.0081163388027043,0.74,0.297,3.1460610846646295e-15,6,NCAM2
2.8074059782365884e-19,1.2120438822073145,0.808,0.469,5.157485522618436e-15,6,FMNL2
2.3737730179749265e-18,1.1228015567480114,0.671,0.274,4.360858411321737e-14,6,FRMD4B
2.9781988259926723e-18,1.1815843910084283,0.685,0.31,5.4712490632311384e-14,6,TULP4
3.2097072495029694e-18,1.2107420187734395,0.904,0.663,5.896553188061905e-14,6,SCD
7.834719760175919e-18,1.1256740011182802,0.548,0.187,1.439316367141918e-13,6,ZDHHC20
2.5202446362123665e-17,1.0894487974982465,0.863,0.555,4.6299414211857385e-13,6,RNF13
5.802986224264827e-17,1.2008296003284038,0.671,0.309,1.0660665992596913e-12,6,ZNF708
6.473407934941309e-17,1.0187692828935286,0.767,0.399,1.1892297717280677e-12,6,REEP3
7.067438734796251e-17,1.0620018749627573,0.836,0.543,1.2983591699694194e-12,6,NENF
8.911946073819507e-17,1.0298211512326643,0.685,0.307,1.6372136132213818e-12,6,MAP1A
5.399291116506932e-16,1.14295370264214,0.822,0.556,9.919037710134883e-12,6,DYNC1I2
1.0471578078945378e-15,1.1360808178344814,0.712,0.353,1.9237336088830554e-11,6,TLE4
1.0188307771445367e-14,1.0736407583054588,0.795,0.493,1.8716940206922283e-10,6,PTP4A2
3.98801689249343e-14,1.032439558300089,0.644,0.311,7.32638583319968e-10,6,SLC11A2
1.3423769715220828e-12,1.0122905532446702,0.795,0.627,2.4660807343832183e-8,6,TMEM59
8.045823826651847e-12,1.1641486736600815,0.863,0.521,1.4780982951942108e-7,6,HSPA1A
0,1.1172346904686292,0.597,0.004,0,7,FAM111B
0,1.1080191884969772,0.582,0.003,0,7,DTL
9.637693767508746e-236,1.2933855952892483,0.672,0.016,1.7705407220290318e-231,7,CHEK1
3.736522772764915e-229,1.2725803810357417,0.672,0.016,6.864365985846425e-225,7,GINS2
1.5377455045073016e-227,1.5220845574663056,0.433,0.004,2.8249922663303637e-223,7,PBK
1.9773535878691406e-203,2.2475028579468024,0.806,0.032,3.632596276274398e-199,7,TYMS
6.47355517734015e-188,1.1068811279693815,0.403,0.005,1.189256821629159e-183,7,BIRC5
1.4304059203241194e-185,1.6248632256494608,0.716,0.027,2.6277987162274395e-181,7,CENPU
1.9872150132649082e-185,1.009598116307936,0.522,0.012,3.650712700868963e-181,7,E2F1
1.4338865726154759e-183,1.1846761147296159,0.582,0.016,2.6341930225518906e-179,7,CENPK
5.4454431754130255e-179,1.219743207777717,0.537,0.013,1.0003823657551269e-174,7,PCLAF
2.97650994124869e-175,1.0499586259183513,0.358,0.004,5.468146413067968e-171,7,UBE2C
1.6799601912833906e-169,1.8906439939776194,0.403,0.007,3.086254867406717e-165,7,MKI67
1.4290720372312796e-152,2.491670946235908,0.507,0.015,2.6253482395975836e-148,7,TOP2A
3.2754324461972293e-139,1.3774764206735666,0.672,0.034,6.01729694690893e-135,7,BRCA1
1.0609789850520531e-131,1.2011206682692794,0.582,0.026,1.949124493439127e-127,7,RAD51AP1
6.428242367520268e-124,1.215279373451441,0.493,0.019,1.1809324053371484e-119,7,PRC1
1.0154570743952149e-123,1.158408532255383,0.388,0.01,1.8654961913714494e-119,7,TPX2
1.4291303352460796e-111,1.451501714673477,0.746,0.059,2.6254553388805727e-107,7,ORC6
1.0194117761431272e-98,1.0304467104572943,0.448,0.02,1.8727613739525389e-94,7,CDK1
3.158174588063496e-97,1.1994527055727262,0.567,0.037,5.801882535731448e-93,7,ZWINT
6.352916269283159e-93,1.3867654531735363,0.672,0.056,1.1670942478300092e-88,7,UBE2T
7.006232750019454e-92,1.190760650222076,0.552,0.036,1.287115018506074e-87,7,CENPH
2.1034498525009043e-90,1.6345311280895471,0.627,0.05,3.8642477240294114e-86,7,BRCA2
7.408808282282545e-89,1.0639658133327148,0.761,0.075,1.3610721695381264e-84,7,TMSB15A
3.280489738420799e-85,1.2035447748327186,0.433,0.023,6.02658769845285e-81,7,RTKN2
2.3662091059110733e-83,1.0191406805641987,0.433,0.023,4.346962748469233e-79,7,MYBL1
3.792755168825936e-81,1.860688907203731,0.851,0.117,6.967670520650128e-77,7,HELLS
5.950385923524381e-77,1.9645225734912,0.433,0.026,1.0931453980106641e-72,7,CENPF
2.746031184636292e-76,1.071042583317526,0.627,0.059,5.044733889295332e-72,7,MAD2L1
4.242615145305068e-73,1.4273652159109278,0.776,0.103,7.79410828343994e-69,7,FEN1
4.3776011767477106e-69,1.8222212142098009,0.866,0.149,8.042091121803219e-65,7,MCM7
1.527462008865522e-67,1.0514202761851141,0.627,0.067,2.8061004564868507e-63,7,ATAD5
1.0489008848769987e-66,1.249762107880462,0.746,0.101,1.9269358156075343e-62,7,EZH2
8.242000363247774e-64,1.113938273303592,0.597,0.065,1.5141378867322486e-59,7,CCNE2
4.705041656667559e-61,1.0256045925081936,0.537,0.053,8.643632027463972e-57,7,MMS22L
2.790722725185201e-59,1.6088761007950847,0.761,0.128,5.126836718437733e-55,7,DHFR
2.106877898247729e-58,1.8885894987017804,0.836,0.168,3.870545386870903e-54,7,PCNA
2.70445153864334e-56,1.1241505603488524,0.657,0.09,4.96834792164168e-52,7,RFC4
2.8620421385972854e-48,1.1526302359185467,0.299,0.02,5.257857612817073e-44,7,HMMR
3.4552778343394616e-47,1.4721293549291063,0.746,0.138,6.347690909465025e-43,7,INSM1
2.790635524212192e-46,1.0036870058141023,0.597,0.091,5.126676521530218e-42,7,MCM3
4.0672577869765447e-44,1.1010651297547567,0.657,0.116,7.47195928045461e-40,7,RRM1
8.924762507548022e-42,1.113762788232075,0.612,0.105,1.6395681202616471e-37,7,MCM4
5.068571911736646e-37,1.205394824312676,0.567,0.095,9.311473459051392e-33,7,SMC4
1.3043343019465816e-36,1.0249211330710677,0.597,0.112,2.396192546106065e-32,7,DNAJC9
1.59253961946677e-34,2.2977184670927344,0.97,0.693,2.925654534922403e-30,7,H2AFZ
1.556791032536959e-33,1.1570299761729994,0.567,0.11,2.8599808058736475e-29,7,ATAD2
4.041718401921606e-33,1.2356864070945677,0.896,0.303,7.425040876170183e-29,7,TFDP2
1.6983301594716321e-31,1.6800416453433051,0.776,0.247,3.1200023359653353e-27,7,SMC2
2.138410834528362e-30,1.5934147335822835,1,0.464,3.928474544112054e-26,7,SOX11
4.206538352966422e-28,1.408003668214422,0.985,0.958,7.727831608234614e-24,7,HMGB1
2.1598869489996702e-27,1.4894464738408808,0.612,0.145,3.967928314007294e-23,7,GAS1
2.1677123974953563e-27,1.548205230920403,1,0.711,3.982304445438719e-23,7,CKB
4.3427009113308874e-27,1.124099118394693,0.537,0.119,7.977975844205973e-23,7,BARD1
6.2586004467413404e-27,1.1782907608821835,0.821,0.302,1.1497674880708517e-22,7,DNMT1
9.437851395907921e-26,1.2177843219229096,0.836,0.311,1.7338276799422443e-21,7,RNASEH2B
3.339533568967383e-25,1.5306221060392864,0.955,0.573,6.135057119549979e-21,7,TUBB
4.098101168125112e-25,1.645951030406537,0.97,0.513,7.528621655962644e-21,7,CCND2
4.776481176214904e-25,1.746744431432807,0.955,0.733,8.774873568824399e-21,7,HMGN2
1.4410177403703242e-24,1.226747319872074,0.925,0.446,2.6472936908343228e-20,7,ZEB1
2.4218218118393112e-24,1.927128231870424,0.806,0.332,4.449128850529999e-20,7,HMGB2
4.582995825065325e-24,1.0132925453858972,0.896,0.353,8.419421630227508e-20,7,PKIA
6.329099026677771e-24,1.3618789753562837,0.866,0.4,1.1627187821909733e-19,7,TMPO
2.3575489614895125e-23,1.301708576289656,0.955,0.521,4.3310531971523835e-19,7,NFIB
7.372566211829737e-22,1.1274751790569209,0.716,0.241,1.3544141387752411e-17,7,CARHSP1
1.4061673782517828e-21,1.3272135633343707,0.925,0.58,2.5832700905863503e-17,7,STMN1
5.807579356014825e-21,1.3624616780789869,0.955,0.538,1.0669104034934835e-16,7,MAP1B
5.418168791905199e-20,1.1626339726472863,0.761,0.309,9.953717887609041e-16,7,SYNE2
8.516814300949046e-20,1.0376296643172256,1,0.819,1.5646239552273492e-15,7,FUS
2.5563992002432947e-19,1.0495130582717296,0.642,0.215,4.696360970766957e-15,7,CKAP2
3.1688166400096903e-19,1.2163736271623242,0.94,0.605,5.821433049361802e-15,7,PSIP1
5.561523199280845e-19,1.0520683778932094,0.94,0.598,1.021707426939884e-14,7,KMT2A
5.642366547229781e-19,1.9675630855896937,0.97,0.717,1.036559158391583e-14,7,HIST1H4C
1.4939564593974719e-18,1.094574152168073,0.985,0.563,2.7445474115590955e-14,7,LINC00632
2.1272233506940724e-18,1.0960192866835996,0.97,0.747,3.90792201756008e-14,7,TCF4
7.602935149529729e-18,1.7191183267132044,1,0.872,1.3967352163201066e-13,7,TUBA1B
8.732685461356075e-18,1.1103133365326077,0.985,0.578,1.6042816461057247e-13,7,SOX2
1.1665024226056429e-16,1.064294585439698,1,0.69,2.1429816005688264e-12,7,HES6
5.7386737968179715e-16,1.3114680072501004,0.791,0.369,1.0542517632134295e-11,7,NUCB2
3.388470196573022e-13,1.060425835528745,0.821,0.539,6.224958598124298e-9,7,SMC3
6.771024289364883e-13,1.1069103700537157,0.701,0.289,1.2439048721992227e-8,7,SYP
1.1332912600976545e-10,1.1061754224081273,0.597,0.25,2.081969373925401e-6,7,HIST1H1C
0,3.982614849500119,0.714,0.004,0,8,IL7R
0,3.223170664838127,0.81,0.008,0,8,IL32
0,3.032442978063346,0.762,0.001,0,8,CD2
0,3.0118408908747245,0.778,0.001,0,8,CD3D
0,2.895723337434103,0.841,0.014,0,8,CD52
0,2.884370601128703,0.571,0,0,8,GZMK
0,2.848727726353349,0.46,0.001,0,8,KLRD1
0,2.6960059259913396,0.667,0.001,0,8,GZMA
0,2.5414676975381942,0.667,0.002,0,8,TRBC2
0,2.422591259256483,0.714,0.001,0,8,CD3E
0,2.4142451145531885,0.651,0.001,0,8,CD3G
0,2.3210732747027065,0.571,0,0,8,TRBC1
0,2.2498572914689765,0.492,0,0,8,CD8A
0,2.0728936052178017,0.619,0.002,0,8,TRAC
0,2.006191242774401,0.524,0.003,0,8,CTSW
0,1.956178719855596,0.476,0,0,8,GZMH
0,1.9419001371662206,0.524,0.002,0,8,CST7
0,1.7857116767624106,0.444,0.001,0,8,IKZF3
0,1.7635976480740916,0.524,0.001,0,8,CD247
0,1.4872118472437428,0.476,0.001,0,8,SKAP1
1.9254567429691738e-299,3.121417693751995,0.667,0.009,3.5372565825086693e-295,8,ANXA1
2.0197438700784198e-294,2.213263426725388,0.381,0,3.7104714637210653e-290,8,IFNG
9.189571780309843e-283,1.6937605558848017,0.381,0.001,1.6882162317607213e-278,8,CD8B
1.9164241713715e-262,1.334631511323558,0.381,0.001,3.5206628452265826e-258,8,LCK
3.828372691808835e-261,1.5440727334028594,0.413,0.002,7.033103472122011e-257,8,GZMM
2.668439134000962e-249,2.082233191412861,0.603,0.01,4.9021895330731675e-245,8,ACAP1
6.243097479886045e-245,2.020963286251163,0.333,0.001,1.1469194380298653e-240,8,KLRB1
1.9082633984986561e-243,1.1781711624771416,0.317,0,3.5056706893818814e-239,8,CXCR6
4.02655784149407e-232,1.555168681943197,0.365,0.002,7.397189410608756e-228,8,CD96
1.7889852774955989e-230,1.3067862920362179,0.302,0,3.2865448532871647e-226,8,TC2N
3.9766659033297646e-230,2.982661611288547,0.571,0.01,7.305532931007111e-226,8,NKG7
7.382300208232576e-225,1.039955096517832,0.333,0.001,1.3562023712544064e-220,8,S1PR4
3.6063373266398266e-219,1.2385109443808853,0.302,0.001,6.625202302770026e-215,8,ITK
1.5865277886952797e-209,1.0552051637996154,0.302,0.001,2.9146102006120983e-205,8,THEMIS
1.7491635619206845e-209,1.1645204175149144,0.381,0.003,3.2133883796044895e-205,8,CD27
2.6138483112291683e-205,1.0022441188362752,0.27,0,4.801900732559105e-201,8,SH2D1A
8.511557481925778e-205,1.301788921580191,0.254,0,1.5636582250045848e-200,8,LINC01871
8.511557481925778e-205,1.1210511601981938,0.254,0,1.5636582250045848e-200,8,SAMD3
6.060118604473785e-201,2.100939838960987,0.556,0.011,1.113304388827879e-196,8,CRIP1
1.1868840605915283e-192,2.1216776515175386,0.587,0.014,2.1804247077126967e-188,8,TUBA4A
1.3573433705299026e-181,1.1844590840442168,0.254,0.001,2.493575506000484e-177,8,PRF1
2.490214927818348e-172,3.2793240985947874,0.825,0.042,4.5747738438950875e-168,8,S100A4
1.2731078136528704e-171,1.2674206955369443,0.397,0.006,2.338826364461688e-167,8,MDFIC
3.7696913616512894e-166,1.3119682903415248,0.349,0.004,6.925300000489584e-162,8,GPR171
4.2375024191629664e-156,4.737197154833093,0.873,0.056,7.784715694244286e-152,8,CCL5
7.07398660406547e-130,1.2048599448504087,0.381,0.009,1.2995620790328675e-125,8,TENT5C
4.958546228845611e-125,1.1694263607436846,0.381,0.009,9.109345277012273e-121,8,ICAM3
3.7376945450740664e-118,1.1972925660097224,0.27,0.004,6.866518648755568e-114,8,JAML
6.020304124218337e-118,1.9588398881636604,0.54,0.025,1.1059900706601507e-113,8,ISG20
1.1038044955664802e-112,2.177252744591132,0.571,0.03,2.027799238805181e-108,8,CD7
4.593253523258329e-107,1.9809958095378832,0.54,0.028,8.438266047577875e-103,8,CD44
1.0243357126932337e-101,1.252214741394063,0.365,0.011,1.8818071377887397e-97,8,OCIAD2
4.4365155527022837e-100,1.0504014202819003,0.444,0.018,8.150322721869365e-96,8,ITM2A
2.3316702019914933e-97,1.4085900377416236,0.365,0.012,4.283511328078572e-93,8,TBC1D10C
2.3619370690763587e-97,1.8872306245418482,0.619,0.044,4.339114589600178e-93,8,EMB
1.1521236467379034e-92,1.8829508024146135,0.587,0.041,2.1165663514222023e-88,8,GIMAP7
1.4475865691024236e-90,1.8195868512065967,0.476,0.025,2.6593612860980623e-86,8,AHNAK
3.308770483439935e-88,2.1007708273964143,0.603,0.045,6.0785422551275045e-84,8,S100A10
1.0351272039083882e-86,1.3020518100676368,0.365,0.014,1.9016321863001e-82,8,ITGA4
5.531296316636494e-84,2.0014351787690945,0.762,0.085,1.0161544463292903e-79,8,CD48
3.67711166436814e-83,1.3936578322197017,0.397,0.019,6.75522183861071e-79,8,EMP3
5.092526374534702e-78,2.6104469675161974,0.778,0.1,9.355480202657702e-74,8,CYTIP
7.707184397860081e-78,1.3229805790850804,0.413,0.022,1.4158868457308755e-73,8,IL2RG
1.0320979427161306e-77,2.009769588543879,0.524,0.039,1.8960671305638036e-73,8,KLRK1
4.483665428696851e-75,2.2674707846837827,0.73,0.089,8.236941759058985e-71,8,HLA-F
5.327305412360237e-69,1.4957022268874205,0.397,0.024,9.78679277304699e-65,8,TRAF3IP3
8.552041945130835e-66,2.2905073963556974,0.714,0.091,1.5710956257399858e-61,8,VIM
4.314380163202361e-65,2.10665796304194,0.667,0.083,7.925947797819057e-61,8,SYTL3
1.5404594166424307e-61,2.189208965994672,0.27,0.011,2.829977994313809e-57,8,AREG
1.1761150563566697e-58,1.226828399035505,0.349,0.022,2.160640970032838e-54,8,PTPN22
1.0058284663707541e-57,2.0598850270496007,0.651,0.09,1.8478074755697124e-53,8,BCL11B
1.6206743145345974e-57,1.1784231706397679,0.333,0.02,2.977340783231509e-53,8,DOK2
2.849445416735609e-55,1.1378322021406024,0.254,0.011,5.234716175084987e-51,8,GBP5
2.8863458185157534e-52,1.4794926820460879,0.413,0.036,5.3025059031952903e-48,8,CYTOR
5.6449284540057985e-52,3.2149255117564426,0.746,0.134,1.0370298062854052e-47,8,DUSP2
2.378249831160679e-51,1.7583447491286837,0.508,0.059,4.3690827648252836e-47,8,OXNAD1
5.047609253430965e-51,1.8496395604579132,0.619,0.092,9.272962959478026e-47,8,RUNX3
1.1017595465413573e-50,1.9327418733198594,0.54,0.068,2.0240424629511274e-46,8,CLEC2D
6.120447419193006e-48,1.33496862245693,0.429,0.043,1.1243873953799472e-43,8,LIME1
9.427798804954297e-48,1.490155583457531,0.556,0.077,1.7319809184581539e-43,8,RAC2
2.6665885312270476e-47,1.2237106619576628,0.317,0.023,4.8987897907172094e-43,8,GCHFR
